idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Reasoning_202_shift2_rephrased1,val_Spatial_Reasoning_202,The dog is underneath the chair.,shift,5.0,val_Spatial_Reasoning_202_shift2
val_Spatial_Reasoning_202_shift2_rephrased2,val_Spatial_Reasoning_202,The chair is positioned above the dog.,shift,5.0,val_Spatial_Reasoning_202_shift2
val_Spatial_Reasoning_202_shift2_rephrased3,val_Spatial_Reasoning_202,The chair is located directly over the dog.,shift,5.0,val_Spatial_Reasoning_202_shift2
val_Spatial_Reasoning_202_shift2_rephrased4,val_Spatial_Reasoning_202,The chair is sitting on top of the dog.,shift,5.0,val_Spatial_Reasoning_202_shift2
val_Spatial_Reasoning_202_bw1_rephrased1,val_Spatial_Reasoning_202,The chair is positioned above the dog.,bw,,val_Spatial_Reasoning_202_bw1
val_Spatial_Reasoning_202_bw1_rephrased2,val_Spatial_Reasoning_202,The dog is located directly below the chair.,bw,,val_Spatial_Reasoning_202_bw1
val_Spatial_Reasoning_202_bw1_rephrased3,val_Spatial_Reasoning_202,The chair is situated on top of the dog.,bw,,val_Spatial_Reasoning_202_bw1
val_Spatial_Reasoning_202_bw1_rephrased4,val_Spatial_Reasoning_202,The chair is currently positioned higher than the dog.,bw,,val_Spatial_Reasoning_202_bw1
val_Spatial_Reasoning_202_bw2_rephrased1,val_Spatial_Reasoning_202,The chair is positioned above the dog.,bw,,val_Spatial_Reasoning_202_bw2
val_Spatial_Reasoning_202_bw2_rephrased2,val_Spatial_Reasoning_202,The dog is located beneath the chair.,bw,,val_Spatial_Reasoning_202_bw2
val_Spatial_Reasoning_202_bw2_rephrased3,val_Spatial_Reasoning_202,The chair is situated on top of the dog.,bw,,val_Spatial_Reasoning_202_bw2
val_Spatial_Reasoning_202_bw2_rephrased4,val_Spatial_Reasoning_202,The chair is stacked directly over the dog.,bw,,val_Spatial_Reasoning_202_bw2
val_Spatial_Reasoning_203_contrast1_rephrased1,val_Spatial_Reasoning_203,The dog is below the bench.,contrast,6.0,val_Spatial_Reasoning_203_contrast1
val_Spatial_Reasoning_203_contrast1_rephrased2,val_Spatial_Reasoning_203,The bench is situated higher than the dog.,contrast,6.0,val_Spatial_Reasoning_203_contrast1
val_Spatial_Reasoning_203_contrast1_rephrased3,val_Spatial_Reasoning_203,The dog is positioned below the bench.,contrast,6.0,val_Spatial_Reasoning_203_contrast1
val_Spatial_Reasoning_203_contrast1_rephrased4,val_Spatial_Reasoning_203,The bench is elevated above the dog.,contrast,6.0,val_Spatial_Reasoning_203_contrast1
val_Spatial_Reasoning_203_contrast2_rephrased1,val_Spatial_Reasoning_203,The bench is situated at a higher level than the dog.,contrast,7.0,val_Spatial_Reasoning_203_contrast2
val_Spatial_Reasoning_203_contrast2_rephrased2,val_Spatial_Reasoning_203,The dog is positioned below the level of the bench.,contrast,7.0,val_Spatial_Reasoning_203_contrast2
val_Spatial_Reasoning_203_contrast2_rephrased3,val_Spatial_Reasoning_203,The bench is positioned above the level of the dog.,contrast,7.0,val_Spatial_Reasoning_203_contrast2
val_Spatial_Reasoning_203_contrast2_rephrased4,val_Spatial_Reasoning_203,The bench is located higher up than the dog.,contrast,7.0,val_Spatial_Reasoning_203_contrast2
val_Spatial_Reasoning_203_blur1_rephrased1,val_Spatial_Reasoning_203,The bench is positioned higher than the dog.,blur,6.0,val_Spatial_Reasoning_203_blur1
val_Spatial_Reasoning_203_blur1_rephrased2,val_Spatial_Reasoning_203,The dog is situated below the bench.,blur,6.0,val_Spatial_Reasoning_203_blur1
val_Spatial_Reasoning_203_blur1_rephrased3,val_Spatial_Reasoning_203,The bench is elevated above the level of the dog.,blur,6.0,val_Spatial_Reasoning_203_blur1
val_Spatial_Reasoning_203_blur1_rephrased4,val_Spatial_Reasoning_203,The dog is located at a lower level than the bench.,blur,6.0,val_Spatial_Reasoning_203_blur1
val_Spatial_Reasoning_203_blur2_rephrased1,val_Spatial_Reasoning_203,The bench is situated at a higher elevation than the dog.,blur,7.0,val_Spatial_Reasoning_203_blur2
val_Spatial_Reasoning_203_blur2_rephrased2,val_Spatial_Reasoning_203,The dog is positioned below the bench.,blur,7.0,val_Spatial_Reasoning_203_blur2
val_Spatial_Reasoning_203_blur2_rephrased3,val_Spatial_Reasoning_203,The bench is located above the level of the dog.,blur,7.0,val_Spatial_Reasoning_203_blur2
val_Spatial_Reasoning_203_blur2_rephrased4,val_Spatial_Reasoning_203,The dog is below the level of the bench.,blur,7.0,val_Spatial_Reasoning_203_blur2
val_Spatial_Reasoning_203_noise1_rephrased1,val_Spatial_Reasoning_203,The bench is situated higher than the dog.,noise,10.0,val_Spatial_Reasoning_203_noise1
val_Spatial_Reasoning_203_noise1_rephrased2,val_Spatial_Reasoning_203,The dog is below the level of the bench.,noise,10.0,val_Spatial_Reasoning_203_noise1
val_Spatial_Reasoning_203_noise1_rephrased3,val_Spatial_Reasoning_203,The bench is positioned above the level of the dog.,noise,10.0,val_Spatial_Reasoning_203_noise1
val_Spatial_Reasoning_203_noise1_rephrased4,val_Spatial_Reasoning_203,The bench is located higher up than the dog.,noise,10.0,val_Spatial_Reasoning_203_noise1
val_Spatial_Reasoning_203_noise2_rephrased1,val_Spatial_Reasoning_203,The bench is situated at a higher position than the dog.,noise,7.0,val_Spatial_Reasoning_203_noise2
val_Spatial_Reasoning_203_noise2_rephrased2,val_Spatial_Reasoning_203,The dog is positioned below the bench.,noise,7.0,val_Spatial_Reasoning_203_noise2
val_Spatial_Reasoning_203_noise2_rephrased3,val_Spatial_Reasoning_203,The bench is elevated above the level of the dog.,noise,7.0,val_Spatial_Reasoning_203_noise2
val_Spatial_Reasoning_203_noise2_rephrased4,val_Spatial_Reasoning_203,The dog is located at a lower level than the bench.,noise,7.0,val_Spatial_Reasoning_203_noise2
val_Spatial_Reasoning_203_masking1_rephrased1,val_Spatial_Reasoning_203,The bench is situated at a higher elevation than the dog.,masking,10.0,val_Spatial_Reasoning_203_masking1
val_Spatial_Reasoning_203_masking1_rephrased2,val_Spatial_Reasoning_203,The dog is located below the bench.,masking,10.0,val_Spatial_Reasoning_203_masking1
val_Spatial_Reasoning_203_masking1_rephrased3,val_Spatial_Reasoning_203,The bench is positioned above the level of the dog.,masking,10.0,val_Spatial_Reasoning_203_masking1
val_Spatial_Reasoning_203_masking1_rephrased4,val_Spatial_Reasoning_203,The dog is situated at a lower level than the bench.,masking,10.0,val_Spatial_Reasoning_203_masking1
val_Spatial_Reasoning_203_masking2_rephrased1,val_Spatial_Reasoning_203,The dog is below the bench.,masking,7.0,val_Spatial_Reasoning_203_masking2
val_Spatial_Reasoning_203_masking2_rephrased2,val_Spatial_Reasoning_203,The bench is situated above the dog.,masking,7.0,val_Spatial_Reasoning_203_masking2
val_Spatial_Reasoning_203_masking2_rephrased3,val_Spatial_Reasoning_203,The dog is positioned beneath the bench.,masking,7.0,val_Spatial_Reasoning_203_masking2
val_Spatial_Reasoning_203_masking2_rephrased4,val_Spatial_Reasoning_203,The bench is located above the dog.,masking,7.0,val_Spatial_Reasoning_203_masking2
val_Spatial_Reasoning_203_rotate1_rephrased1,val_Spatial_Reasoning_203,The bench is situated at a higher level than the dog.,rotate,6.0,val_Spatial_Reasoning_203_rotate1
val_Spatial_Reasoning_203_rotate1_rephrased2,val_Spatial_Reasoning_203,The dog is positioned below the bench.,rotate,6.0,val_Spatial_Reasoning_203_rotate1
val_Spatial_Reasoning_203_rotate1_rephrased3,val_Spatial_Reasoning_203,The bench is located above the level of the dog.,rotate,6.0,val_Spatial_Reasoning_203_rotate1
val_Spatial_Reasoning_203_rotate1_rephrased4,val_Spatial_Reasoning_203,The dog is positioned beneath the bench.,rotate,6.0,val_Spatial_Reasoning_203_rotate1
val_Spatial_Reasoning_203_rotate2_rephrased1,val_Spatial_Reasoning_203,The dog is below the bench.,rotate,7.0,val_Spatial_Reasoning_203_rotate2
val_Spatial_Reasoning_203_rotate2_rephrased2,val_Spatial_Reasoning_203,The bench is situated above the dog.,rotate,7.0,val_Spatial_Reasoning_203_rotate2
val_Spatial_Reasoning_203_rotate2_rephrased3,val_Spatial_Reasoning_203,The dog is positioned below the bench.,rotate,7.0,val_Spatial_Reasoning_203_rotate2
val_Spatial_Reasoning_203_rotate2_rephrased4,val_Spatial_Reasoning_203,The bench is positioned above the dog.,rotate,7.0,val_Spatial_Reasoning_203_rotate2
val_Spatial_Reasoning_203_shift1_rephrased1,val_Spatial_Reasoning_203,The bench is situated higher than the dog.,shift,6.0,val_Spatial_Reasoning_203_shift1
val_Spatial_Reasoning_203_shift1_rephrased2,val_Spatial_Reasoning_203,The bench is positioned above the level of the dog.,shift,6.0,val_Spatial_Reasoning_203_shift1
val_Spatial_Reasoning_203_shift1_rephrased3,val_Spatial_Reasoning_203,The bench is located at a higher elevation than the dog.,shift,6.0,val_Spatial_Reasoning_203_shift1
val_Spatial_Reasoning_203_shift1_rephrased4,val_Spatial_Reasoning_203,The bench is placed above the dog in terms of vertical positioning.,shift,6.0,val_Spatial_Reasoning_203_shift1
val_Spatial_Reasoning_203_shift2_rephrased1,val_Spatial_Reasoning_203,The bench is positioned higher than the dog.,shift,7.0,val_Spatial_Reasoning_203_shift2
val_Spatial_Reasoning_203_shift2_rephrased2,val_Spatial_Reasoning_203,The dog is below the level of the bench.,shift,7.0,val_Spatial_Reasoning_203_shift2
val_Spatial_Reasoning_203_shift2_rephrased3,val_Spatial_Reasoning_203,The bench is situated above the level of the dog.,shift,7.0,val_Spatial_Reasoning_203_shift2
val_Spatial_Reasoning_203_shift2_rephrased4,val_Spatial_Reasoning_203,The bench is at a higher elevation than the dog.,shift,7.0,val_Spatial_Reasoning_203_shift2
val_Spatial_Reasoning_203_bw1_rephrased1,val_Spatial_Reasoning_203,The bench is positioned at a higher level than the dog.,bw,,val_Spatial_Reasoning_203_bw1
val_Spatial_Reasoning_203_bw1_rephrased2,val_Spatial_Reasoning_203,The dog is situated below the level of the bench.,bw,,val_Spatial_Reasoning_203_bw1
val_Spatial_Reasoning_203_bw1_rephrased3,val_Spatial_Reasoning_203,The bench is located above the level of the dog.,bw,,val_Spatial_Reasoning_203_bw1
val_Spatial_Reasoning_203_bw1_rephrased4,val_Spatial_Reasoning_203,The bench is positioned higher than the dog.,bw,,val_Spatial_Reasoning_203_bw1
val_Spatial_Reasoning_203_bw2_rephrased1,val_Spatial_Reasoning_203,The bench is situated at a higher position than the dog.,bw,,val_Spatial_Reasoning_203_bw2
val_Spatial_Reasoning_203_bw2_rephrased2,val_Spatial_Reasoning_203,The dog is located below the bench.,bw,,val_Spatial_Reasoning_203_bw2
val_Spatial_Reasoning_203_bw2_rephrased3,val_Spatial_Reasoning_203,The bench is positioned above the dog.,bw,,val_Spatial_Reasoning_203_bw2
val_Spatial_Reasoning_203_bw2_rephrased4,val_Spatial_Reasoning_203,The bench is higher up than the dog.,bw,,val_Spatial_Reasoning_203_bw2
val_Spatial_Reasoning_204_contrast1_rephrased1,val_Spatial_Reasoning_204,The chair is positioned above the dog.,contrast,7.0,val_Spatial_Reasoning_204_contrast1
val_Spatial_Reasoning_204_contrast1_rephrased2,val_Spatial_Reasoning_204,The dog is located underneath the chair.,contrast,7.0,val_Spatial_Reasoning_204_contrast1
val_Spatial_Reasoning_204_contrast1_rephrased3,val_Spatial_Reasoning_204,The dog lies directly below the chair.,contrast,7.0,val_Spatial_Reasoning_204_contrast1
val_Spatial_Reasoning_204_contrast1_rephrased4,val_Spatial_Reasoning_204,The dog is situated below the chair.,contrast,7.0,val_Spatial_Reasoning_204_contrast1
val_Spatial_Reasoning_204_contrast2_rephrased1,val_Spatial_Reasoning_204,The chair is positioned above the dog.,contrast,8.0,val_Spatial_Reasoning_204_contrast2
val_Spatial_Reasoning_204_contrast2_rephrased2,val_Spatial_Reasoning_204,The dog is located at the base of the chair.,contrast,8.0,val_Spatial_Reasoning_204_contrast2
val_Spatial_Reasoning_204_contrast2_rephrased3,val_Spatial_Reasoning_204,The dog is situated below the chair.,contrast,8.0,val_Spatial_Reasoning_204_contrast2
val_Spatial_Reasoning_204_contrast2_rephrased4,val_Spatial_Reasoning_204,The chair is placed over the dog.,contrast,8.0,val_Spatial_Reasoning_204_contrast2
val_Spatial_Reasoning_204_blur1_rephrased1,val_Spatial_Reasoning_204,The chair is positioned above the dog.,blur,7.0,val_Spatial_Reasoning_204_blur1
val_Spatial_Reasoning_204_blur1_rephrased2,val_Spatial_Reasoning_204,The dog is located directly underneath the chair.,blur,7.0,val_Spatial_Reasoning_204_blur1
val_Spatial_Reasoning_204_blur1_rephrased3,val_Spatial_Reasoning_204,The chair is situated on top of the dog.,blur,7.0,val_Spatial_Reasoning_204_blur1
val_Spatial_Reasoning_204_blur1_rephrased4,val_Spatial_Reasoning_204,The dog is positioned underneath the chair.,blur,7.0,val_Spatial_Reasoning_204_blur1
val_Spatial_Reasoning_204_blur2_rephrased1,val_Spatial_Reasoning_204,The chair is above the dog.,blur,8.0,val_Spatial_Reasoning_204_blur2
val_Spatial_Reasoning_204_blur2_rephrased2,val_Spatial_Reasoning_204,The dog is positioned below the chair.,blur,8.0,val_Spatial_Reasoning_204_blur2
val_Spatial_Reasoning_204_blur2_rephrased3,val_Spatial_Reasoning_204,The chair is situated above the dog.,blur,8.0,val_Spatial_Reasoning_204_blur2
val_Spatial_Reasoning_204_blur2_rephrased4,val_Spatial_Reasoning_204,The dog is located underneath the chair.,blur,8.0,val_Spatial_Reasoning_204_blur2
val_Spatial_Reasoning_204_noise1_rephrased1,val_Spatial_Reasoning_204,The chair is above the dog.,noise,5.0,val_Spatial_Reasoning_204_noise1
val_Spatial_Reasoning_204_noise1_rephrased2,val_Spatial_Reasoning_204,The dog is located below the chair.,noise,5.0,val_Spatial_Reasoning_204_noise1
val_Spatial_Reasoning_204_noise1_rephrased3,val_Spatial_Reasoning_204,The chair is positioned above the dog.,noise,5.0,val_Spatial_Reasoning_204_noise1
val_Spatial_Reasoning_204_noise1_rephrased4,val_Spatial_Reasoning_204,The dog is situated beneath the chair.,noise,5.0,val_Spatial_Reasoning_204_noise1
val_Spatial_Reasoning_204_noise2_rephrased1,val_Spatial_Reasoning_204,The dog is positioned underneath the chair.,noise,9.0,val_Spatial_Reasoning_204_noise2
val_Spatial_Reasoning_204_noise2_rephrased2,val_Spatial_Reasoning_204,The chair is above the dog.,noise,9.0,val_Spatial_Reasoning_204_noise2
val_Spatial_Reasoning_204_noise2_rephrased3,val_Spatial_Reasoning_204,The dog is located below the chair.,noise,9.0,val_Spatial_Reasoning_204_noise2
val_Spatial_Reasoning_204_noise2_rephrased4,val_Spatial_Reasoning_204,The chair is situated above the dog.,noise,9.0,val_Spatial_Reasoning_204_noise2
val_Spatial_Reasoning_204_masking1_rephrased1,val_Spatial_Reasoning_204,The chair is above the dog.,masking,5.0,val_Spatial_Reasoning_204_masking1
val_Spatial_Reasoning_204_masking1_rephrased2,val_Spatial_Reasoning_204,The dog is located below the chair.,masking,5.0,val_Spatial_Reasoning_204_masking1
val_Spatial_Reasoning_204_masking1_rephrased3,val_Spatial_Reasoning_204,The chair is positioned above the dog.,masking,5.0,val_Spatial_Reasoning_204_masking1
val_Spatial_Reasoning_204_masking1_rephrased4,val_Spatial_Reasoning_204,The dog is situated beneath the chair.,masking,5.0,val_Spatial_Reasoning_204_masking1
val_Spatial_Reasoning_204_masking2_rephrased1,val_Spatial_Reasoning_204,The chair is above the dog.,masking,9.0,val_Spatial_Reasoning_204_masking2
val_Spatial_Reasoning_204_masking2_rephrased2,val_Spatial_Reasoning_204,The dog is positioned below the chair.,masking,9.0,val_Spatial_Reasoning_204_masking2
val_Spatial_Reasoning_204_masking2_rephrased3,val_Spatial_Reasoning_204,Beneath the chair is where the dog is located.,masking,9.0,val_Spatial_Reasoning_204_masking2
val_Spatial_Reasoning_204_masking2_rephrased4,val_Spatial_Reasoning_204,The dog is situated below the chair.,masking,9.0,val_Spatial_Reasoning_204_masking2
val_Spatial_Reasoning_204_rotate1_rephrased1,val_Spatial_Reasoning_204,The chair has the dog positioned below it.,rotate,7.0,val_Spatial_Reasoning_204_rotate1
val_Spatial_Reasoning_204_rotate1_rephrased2,val_Spatial_Reasoning_204,The dog is situated below the chair's base.,rotate,7.0,val_Spatial_Reasoning_204_rotate1
val_Spatial_Reasoning_204_rotate1_rephrased3,val_Spatial_Reasoning_204,The chair is situated above the dog.,rotate,7.0,val_Spatial_Reasoning_204_rotate1
val_Spatial_Reasoning_204_rotate1_rephrased4,val_Spatial_Reasoning_204,The dog lies at the bottom of the chair.,rotate,7.0,val_Spatial_Reasoning_204_rotate1
val_Spatial_Reasoning_204_rotate2_rephrased1,val_Spatial_Reasoning_204,The chair is above the dog.,rotate,8.0,val_Spatial_Reasoning_204_rotate2
val_Spatial_Reasoning_204_rotate2_rephrased2,val_Spatial_Reasoning_204,The dog is positioned below the chair.,rotate,8.0,val_Spatial_Reasoning_204_rotate2
val_Spatial_Reasoning_204_rotate2_rephrased3,val_Spatial_Reasoning_204,The dog is situated underneath the chair.,rotate,8.0,val_Spatial_Reasoning_204_rotate2
val_Spatial_Reasoning_204_rotate2_rephrased4,val_Spatial_Reasoning_204,The chair is positioned above the dog.,rotate,8.0,val_Spatial_Reasoning_204_rotate2
val_Spatial_Reasoning_204_shift1_rephrased1,val_Spatial_Reasoning_204,The chair is above the dog.,shift,7.0,val_Spatial_Reasoning_204_shift1
val_Spatial_Reasoning_204_shift1_rephrased2,val_Spatial_Reasoning_204,The dog is located underneath the chair.,shift,7.0,val_Spatial_Reasoning_204_shift1
val_Spatial_Reasoning_204_shift1_rephrased3,val_Spatial_Reasoning_204,The dog is situated below the chair.,shift,7.0,val_Spatial_Reasoning_204_shift1
val_Spatial_Reasoning_204_shift1_rephrased4,val_Spatial_Reasoning_204,The dog is positioned beneath the chair.,shift,7.0,val_Spatial_Reasoning_204_shift1
val_Spatial_Reasoning_204_shift2_rephrased1,val_Spatial_Reasoning_204,The dog is located underneath the chair.,shift,8.0,val_Spatial_Reasoning_204_shift2
