idx,question,orig_idx
val_Spatial_Relation_133_rephrased13,Is the position of the banana to the rear of the orange?,val_Spatial_Relation_133
val_Spatial_Relation_133_rephrased14,Does the spatial location of the banana come after the orange?,val_Spatial_Relation_133
val_Spatial_Relation_134_rephrased1,Is the car positioned beneath the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased2,Is the car located below the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased3,Does the car lie under the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased4,Is the car situated beneath the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased5,Is the car placed under the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased6,Is the car below the dog's level?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased7,Is the car positioned at a lower level than the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased8,Is the car lower than the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased9,Is the car under the dog's feet?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased10,Is the car situated at the bottom relative to the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased11,Is the car positioned at a lower position than the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased12,Is the car at a lower height than the dog?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased13,Is the car under the dog's body?,val_Spatial_Relation_134
val_Spatial_Relation_134_rephrased14,Is the car below the point where the dog is standing?,val_Spatial_Relation_134
val_Spatial_Relation_135_rephrased1,Is the couch situated to the right of the person in question?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased2,Is the couch located to the right of the person being referred to?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased3,Is the couch positioned to the right of the person in view?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased4,Is the couch on the right-hand side of the individual?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased5,Is the couch situated on the right side of the person being observed?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased6,Is the couch positioned at the right of the person?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased7,Is the couch located on the right side of the individual in question?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased8,Is the couch at the right-hand side of the person being described?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased9,Is the couch situated to the right of the person being addressed?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased10,Is the couch on the right side of the person being spoken to?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased11,Is the couch positioned to the right of the person in the scene?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased12,Is the couch located to the right of the person being referred to in this context?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased13,Is the couch at the right side of the person being discussed?,val_Spatial_Relation_135
val_Spatial_Relation_135_rephrased14,Is the couch situated to the right of the person being considered?,val_Spatial_Relation_135
val_Spatial_Relation_136_rephrased1,Is the teddy bear situated above the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased2,Is the teddy bear placed on top of the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased3,Does the teddy bear rest on the cake's surface?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased4,Is the teddy bear positioned above the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased5,Is the teddy bear located at the top of the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased6,Is the teddy bear sitting on the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased7,Is the teddy bear perched on the top of the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased8,Is the teddy bear on the uppermost part of the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased9,Is the teddy bear positioned on the cake's upper surface?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased10,Is the cake topped with the teddy bear?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased11,Does the teddy bear occupy the top position on the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased12,Is the top of the cake occupied by the teddy bear?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased13,Is the teddy bear situated above everything else on the cake?,val_Spatial_Relation_136
val_Spatial_Relation_136_rephrased14,Is the teddy bear placed in the highest position on the cake?,val_Spatial_Relation_136
val_Spatial_Relation_137_rephrased1,Is the orange below the apple?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased2,Is the apple in a higher position than the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased3,Does the apple sit above the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased4,Is the orange positioned below the apple?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased5,Is the apple located above the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased6,Does the apple tower above the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased7,Is the position of the apple higher than the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased8,Is the orange situated below the apple?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased9,Does the apple overshadow the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased10,Is the apple placed above the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased11,Does the apple rise above the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased12,Is the apple positioned above the orange in relation to the other fruit?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased13,Is the apple situated in a higher position than the orange?,val_Spatial_Relation_137
val_Spatial_Relation_137_rephrased14,Does the apple appear above the orange?,val_Spatial_Relation_137
val_Spatial_Relation_138_rephrased1,Is the person in contact with the bear?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased2,Does the bear have physical contact with the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased3,Is the bear in physical contact with the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased4,Does the person have contact with the bear?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased5,Is there physical contact between the bear and the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased6,Is the bear making contact with the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased7,Is there contact between the bear and the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased8,Does the bear touch the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased9,Is the person being touched by the bear?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased10,Is the bear currently touching the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased11,Does physical contact exist between the bear and the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased12,Is the bear in direct contact with the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased13,Is there direct contact between the bear and the person?,val_Spatial_Relation_138
val_Spatial_Relation_138_rephrased14,Is the bear in contact with the person at this moment?,val_Spatial_Relation_138
val_Spatial_Relation_139_rephrased1,Is the dog in contact with the dining table?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased2,Is the dining table in physical contact with the dog?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased3,Does the dining table have any contact with the dog?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased4,Is the dog's body touching the dining table?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased5,Is the dining table touching the dog's body?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased6,Is there physical contact between the dining table and the dog?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased7,Does the dog make contact with the dining table?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased8,Is the dining table in direct contact with the dog?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased9,Is the dog's surface touching the dining table?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased10,Does the dining table have surface contact with the dog?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased11,Is the dog's skin touching the dining table?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased12,Is the dining table touching the dog's skin?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased13,Is the dog in direct physical contact with the dining table?,val_Spatial_Relation_139
val_Spatial_Relation_139_rephrased14,Does the dining table have direct contact with the dog?,val_Spatial_Relation_139
val_Spatial_Relation_140_rephrased1,Is the zebra standing next to the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased2,Does the person have the zebra nearby?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased3,Is the zebra located near the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased4,Is the zebra situated by the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased5,Does the person have the zebra with them?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased6,Is the zebra positioned next to the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased7,Is the person standing by the zebra?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased8,Is the zebra right next to the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased9,Is the zebra located beside the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased10,Does the person have the zebra adjacent to them?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased11,Is the zebra situated adjacent to the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased12,Is the person standing alongside the zebra?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased13,Is the zebra positioned near the person?,val_Spatial_Relation_140
val_Spatial_Relation_140_rephrased14,Is the person near the zebra?,val_Spatial_Relation_140
val_Spatial_Relation_141_rephrased1,Is the individual looking directly at the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased2,Is the person in the correct position to catch the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased3,Is the person oriented towards the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased4,Is the individual facing the direction of the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased5,Is the person positioned to receive the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased6,Is the individual directed towards the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased7,Is the person in the right direction to catch the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased8,Is the individual facing the frisbee head-on?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased9,Is the person aligned with the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased10,Is the individual oriented in the direction of the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased11,Is the person correctly positioned to catch the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased12,Is the individual directed in the direction of the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased13,Is the person in the correct orientation to catch the frisbee?,val_Spatial_Relation_141
val_Spatial_Relation_141_rephrased14,Is the individual facing the frisbee in the right direction?,val_Spatial_Relation_141
val_Spatial_Relation_142_rephrased1,Is the cat situated directly above the laptop?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased2,Is the cat positioned on top of the laptop?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased3,Does the cat rest on the laptop from above?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased4,Is the laptop directly under the cat?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased5,Is the cat placed on top of the laptop?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased6,Does the cat sit atop the laptop?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased7,Is the laptop underneath the cat?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased8,Is the cat positioned above the laptop?,val_Spatial_Relation_142
val_Spatial_Relation_142_rephrased9,Is the cat located directly on top of the laptop?,val_Spatial_Relation_142
