idx,orig_idx,question,transformation_type,intensity
val_Spatial_Relation_128_shift1,val_Spatial_Relation_128,Is the donut on the dining table?,shift,8
val_Spatial_Relation_128_shift2,val_Spatial_Relation_128,Is the donut on the dining table?,shift,3
val_Spatial_Relation_128_bw1,val_Spatial_Relation_128,Is the donut on the dining table?,bw,NA
val_Spatial_Relation_128_bw2,val_Spatial_Relation_128,Is the donut on the dining table?,bw,NA
val_Spatial_Relation_129_contrast1,val_Spatial_Relation_129,Is the bowl over the sandwich?,contrast,7
val_Spatial_Relation_129_contrast2,val_Spatial_Relation_129,Is the bowl over the sandwich?,contrast,5
val_Spatial_Relation_129_blur1,val_Spatial_Relation_129,Is the bowl over the sandwich?,blur,7
val_Spatial_Relation_129_blur2,val_Spatial_Relation_129,Is the bowl over the sandwich?,blur,5
val_Spatial_Relation_129_noise1,val_Spatial_Relation_129,Is the bowl over the sandwich?,noise,10
val_Spatial_Relation_129_noise2,val_Spatial_Relation_129,Is the bowl over the sandwich?,noise,8
val_Spatial_Relation_129_masking1,val_Spatial_Relation_129,Is the bowl over the sandwich?,masking,10
val_Spatial_Relation_129_masking2,val_Spatial_Relation_129,Is the bowl over the sandwich?,masking,8
val_Spatial_Relation_129_rotate1,val_Spatial_Relation_129,Is the bowl over the sandwich?,rotate,7
val_Spatial_Relation_129_rotate2,val_Spatial_Relation_129,Is the bowl over the sandwich?,rotate,5
val_Spatial_Relation_129_shift1,val_Spatial_Relation_129,Is the bowl over the sandwich?,shift,7
val_Spatial_Relation_129_shift2,val_Spatial_Relation_129,Is the bowl over the sandwich?,shift,5
val_Spatial_Relation_129_bw1,val_Spatial_Relation_129,Is the bowl over the sandwich?,bw,NA
val_Spatial_Relation_129_bw2,val_Spatial_Relation_129,Is the bowl over the sandwich?,bw,NA
val_Spatial_Relation_130_contrast1,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,contrast,5
val_Spatial_Relation_130_contrast2,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,contrast,6
val_Spatial_Relation_130_blur1,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,blur,5
val_Spatial_Relation_130_blur2,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,blur,6
val_Spatial_Relation_130_noise1,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,noise,10
val_Spatial_Relation_130_noise2,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,noise,7
val_Spatial_Relation_130_masking1,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,masking,10
val_Spatial_Relation_130_masking2,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,masking,7
val_Spatial_Relation_130_rotate1,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,rotate,5
val_Spatial_Relation_130_rotate2,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,rotate,6
val_Spatial_Relation_130_shift1,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,shift,5
val_Spatial_Relation_130_shift2,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,shift,6
val_Spatial_Relation_130_bw1,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,bw,NA
val_Spatial_Relation_130_bw2,val_Spatial_Relation_130,Is the cat facing away from the suitcase?,bw,NA
val_Spatial_Relation_131_contrast1,val_Spatial_Relation_131,Is the suitcase beside the cat?,contrast,7
val_Spatial_Relation_131_contrast2,val_Spatial_Relation_131,Is the suitcase beside the cat?,contrast,4
val_Spatial_Relation_131_blur1,val_Spatial_Relation_131,Is the suitcase beside the cat?,blur,7
val_Spatial_Relation_131_blur2,val_Spatial_Relation_131,Is the suitcase beside the cat?,blur,4
val_Spatial_Relation_131_noise1,val_Spatial_Relation_131,Is the suitcase beside the cat?,noise,6
val_Spatial_Relation_131_noise2,val_Spatial_Relation_131,Is the suitcase beside the cat?,noise,8
val_Spatial_Relation_131_masking1,val_Spatial_Relation_131,Is the suitcase beside the cat?,masking,6
val_Spatial_Relation_131_masking2,val_Spatial_Relation_131,Is the suitcase beside the cat?,masking,8
val_Spatial_Relation_131_rotate1,val_Spatial_Relation_131,Is the suitcase beside the cat?,rotate,7
val_Spatial_Relation_131_rotate2,val_Spatial_Relation_131,Is the suitcase beside the cat?,rotate,4
val_Spatial_Relation_131_shift1,val_Spatial_Relation_131,Is the suitcase beside the cat?,shift,7
val_Spatial_Relation_131_shift2,val_Spatial_Relation_131,Is the suitcase beside the cat?,shift,4
val_Spatial_Relation_131_bw1,val_Spatial_Relation_131,Is the suitcase beside the cat?,bw,NA
val_Spatial_Relation_131_bw2,val_Spatial_Relation_131,Is the suitcase beside the cat?,bw,NA
val_Spatial_Relation_132_contrast1,val_Spatial_Relation_132,Is the cat facing the refrigerator?,contrast,8
val_Spatial_Relation_132_contrast2,val_Spatial_Relation_132,Is the cat facing the refrigerator?,contrast,6
val_Spatial_Relation_132_blur1,val_Spatial_Relation_132,Is the cat facing the refrigerator?,blur,8
val_Spatial_Relation_132_blur2,val_Spatial_Relation_132,Is the cat facing the refrigerator?,blur,6
val_Spatial_Relation_132_noise1,val_Spatial_Relation_132,Is the cat facing the refrigerator?,noise,10
val_Spatial_Relation_132_noise2,val_Spatial_Relation_132,Is the cat facing the refrigerator?,noise,6
val_Spatial_Relation_132_masking1,val_Spatial_Relation_132,Is the cat facing the refrigerator?,masking,10
val_Spatial_Relation_132_masking2,val_Spatial_Relation_132,Is the cat facing the refrigerator?,masking,6
val_Spatial_Relation_132_rotate1,val_Spatial_Relation_132,Is the cat facing the refrigerator?,rotate,8
val_Spatial_Relation_132_rotate2,val_Spatial_Relation_132,Is the cat facing the refrigerator?,rotate,6
val_Spatial_Relation_132_shift1,val_Spatial_Relation_132,Is the cat facing the refrigerator?,shift,8
val_Spatial_Relation_132_shift2,val_Spatial_Relation_132,Is the cat facing the refrigerator?,shift,6
val_Spatial_Relation_132_bw1,val_Spatial_Relation_132,Is the cat facing the refrigerator?,bw,NA
val_Spatial_Relation_132_bw2,val_Spatial_Relation_132,Is the cat facing the refrigerator?,bw,NA
val_Spatial_Relation_133_contrast1,val_Spatial_Relation_133,Is the banana behind the orange?,contrast,7
val_Spatial_Relation_133_contrast2,val_Spatial_Relation_133,Is the banana behind the orange?,contrast,8
val_Spatial_Relation_133_blur1,val_Spatial_Relation_133,Is the banana behind the orange?,blur,7
val_Spatial_Relation_133_blur2,val_Spatial_Relation_133,Is the banana behind the orange?,blur,8
val_Spatial_Relation_133_noise1,val_Spatial_Relation_133,Is the banana behind the orange?,noise,7
val_Spatial_Relation_133_noise2,val_Spatial_Relation_133,Is the banana behind the orange?,noise,8
val_Spatial_Relation_133_masking1,val_Spatial_Relation_133,Is the banana behind the orange?,masking,7
val_Spatial_Relation_133_masking2,val_Spatial_Relation_133,Is the banana behind the orange?,masking,8
val_Spatial_Relation_133_rotate1,val_Spatial_Relation_133,Is the banana behind the orange?,rotate,7
val_Spatial_Relation_133_rotate2,val_Spatial_Relation_133,Is the banana behind the orange?,rotate,8
val_Spatial_Relation_133_shift1,val_Spatial_Relation_133,Is the banana behind the orange?,shift,7
val_Spatial_Relation_133_shift2,val_Spatial_Relation_133,Is the banana behind the orange?,shift,8
val_Spatial_Relation_133_bw1,val_Spatial_Relation_133,Is the banana behind the orange?,bw,NA
val_Spatial_Relation_133_bw2,val_Spatial_Relation_133,Is the banana behind the orange?,bw,NA
val_Spatial_Relation_134_contrast1,val_Spatial_Relation_134,Is the car under the dog?,contrast,7
val_Spatial_Relation_134_contrast2,val_Spatial_Relation_134,Is the car under the dog?,contrast,3
val_Spatial_Relation_134_blur1,val_Spatial_Relation_134,Is the car under the dog?,blur,7
val_Spatial_Relation_134_blur2,val_Spatial_Relation_134,Is the car under the dog?,blur,3
val_Spatial_Relation_134_noise1,val_Spatial_Relation_134,Is the car under the dog?,noise,7
val_Spatial_Relation_134_noise2,val_Spatial_Relation_134,Is the car under the dog?,noise,10
val_Spatial_Relation_134_masking1,val_Spatial_Relation_134,Is the car under the dog?,masking,7
val_Spatial_Relation_134_masking2,val_Spatial_Relation_134,Is the car under the dog?,masking,10
val_Spatial_Relation_134_rotate1,val_Spatial_Relation_134,Is the car under the dog?,rotate,7
val_Spatial_Relation_134_rotate2,val_Spatial_Relation_134,Is the car under the dog?,rotate,3
val_Spatial_Relation_134_shift1,val_Spatial_Relation_134,Is the car under the dog?,shift,7
val_Spatial_Relation_134_shift2,val_Spatial_Relation_134,Is the car under the dog?,shift,3
val_Spatial_Relation_134_bw1,val_Spatial_Relation_134,Is the car under the dog?,bw,NA
val_Spatial_Relation_134_bw2,val_Spatial_Relation_134,Is the car under the dog?,bw,NA
val_Spatial_Relation_135_contrast1,val_Spatial_Relation_135,Is the couch at the right side of the person?,contrast,4
val_Spatial_Relation_135_contrast2,val_Spatial_Relation_135,Is the couch at the right side of the person?,contrast,6
val_Spatial_Relation_135_blur1,val_Spatial_Relation_135,Is the couch at the right side of the person?,blur,4
val_Spatial_Relation_135_blur2,val_Spatial_Relation_135,Is the couch at the right side of the person?,blur,6
val_Spatial_Relation_135_noise1,val_Spatial_Relation_135,Is the couch at the right side of the person?,noise,9
val_Spatial_Relation_135_noise2,val_Spatial_Relation_135,Is the couch at the right side of the person?,noise,10
val_Spatial_Relation_135_masking1,val_Spatial_Relation_135,Is the couch at the right side of the person?,masking,9
val_Spatial_Relation_135_masking2,val_Spatial_Relation_135,Is the couch at the right side of the person?,masking,10
val_Spatial_Relation_135_rotate1,val_Spatial_Relation_135,Is the couch at the right side of the person?,rotate,4
val_Spatial_Relation_135_rotate2,val_Spatial_Relation_135,Is the couch at the right side of the person?,rotate,6
val_Spatial_Relation_135_shift1,val_Spatial_Relation_135,Is the couch at the right side of the person?,shift,4
val_Spatial_Relation_135_shift2,val_Spatial_Relation_135,Is the couch at the right side of the person?,shift,6
val_Spatial_Relation_135_bw1,val_Spatial_Relation_135,Is the couch at the right side of the person?,bw,NA
val_Spatial_Relation_135_bw2,val_Spatial_Relation_135,Is the couch at the right side of the person?,bw,NA
val_Spatial_Relation_136_contrast1,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,contrast,8
val_Spatial_Relation_136_contrast2,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,contrast,5
val_Spatial_Relation_136_blur1,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,blur,8
val_Spatial_Relation_136_blur2,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,blur,5
val_Spatial_Relation_136_noise1,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,noise,8
val_Spatial_Relation_136_noise2,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,noise,10
val_Spatial_Relation_136_masking1,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,masking,8
val_Spatial_Relation_136_masking2,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,masking,10
val_Spatial_Relation_136_rotate1,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,rotate,8
val_Spatial_Relation_136_rotate2,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,rotate,5
val_Spatial_Relation_136_shift1,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,shift,8
val_Spatial_Relation_136_shift2,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,shift,5
val_Spatial_Relation_136_bw1,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,bw,NA
val_Spatial_Relation_136_bw2,val_Spatial_Relation_136,Is the teddy bear on top of the cake?,bw,NA
val_Spatial_Relation_137_contrast1,val_Spatial_Relation_137,Is the apple above the orange?,contrast,6
val_Spatial_Relation_137_contrast2,val_Spatial_Relation_137,Is the apple above the orange?,contrast,4
val_Spatial_Relation_137_blur1,val_Spatial_Relation_137,Is the apple above the orange?,blur,6
val_Spatial_Relation_137_blur2,val_Spatial_Relation_137,Is the apple above the orange?,blur,4
val_Spatial_Relation_137_noise1,val_Spatial_Relation_137,Is the apple above the orange?,noise,9
val_Spatial_Relation_137_noise2,val_Spatial_Relation_137,Is the apple above the orange?,noise,8
val_Spatial_Relation_137_masking1,val_Spatial_Relation_137,Is the apple above the orange?,masking,9
val_Spatial_Relation_137_masking2,val_Spatial_Relation_137,Is the apple above the orange?,masking,8
val_Spatial_Relation_137_rotate1,val_Spatial_Relation_137,Is the apple above the orange?,rotate,6
val_Spatial_Relation_137_rotate2,val_Spatial_Relation_137,Is the apple above the orange?,rotate,4
val_Spatial_Relation_137_shift1,val_Spatial_Relation_137,Is the apple above the orange?,shift,6
val_Spatial_Relation_137_shift2,val_Spatial_Relation_137,Is the apple above the orange?,shift,4
val_Spatial_Relation_137_bw1,val_Spatial_Relation_137,Is the apple above the orange?,bw,NA
val_Spatial_Relation_137_bw2,val_Spatial_Relation_137,Is the apple above the orange?,bw,NA
val_Spatial_Relation_138_contrast1,val_Spatial_Relation_138,Is the bear touching the person?,contrast,8
val_Spatial_Relation_138_contrast2,val_Spatial_Relation_138,Is the bear touching the person?,contrast,4
val_Spatial_Relation_138_blur1,val_Spatial_Relation_138,Is the bear touching the person?,blur,8
val_Spatial_Relation_138_blur2,val_Spatial_Relation_138,Is the bear touching the person?,blur,4
val_Spatial_Relation_138_noise1,val_Spatial_Relation_138,Is the bear touching the person?,noise,10
val_Spatial_Relation_138_noise2,val_Spatial_Relation_138,Is the bear touching the person?,noise,5
val_Spatial_Relation_138_masking1,val_Spatial_Relation_138,Is the bear touching the person?,masking,10
val_Spatial_Relation_138_masking2,val_Spatial_Relation_138,Is the bear touching the person?,masking,5
val_Spatial_Relation_138_rotate1,val_Spatial_Relation_138,Is the bear touching the person?,rotate,8
val_Spatial_Relation_138_rotate2,val_Spatial_Relation_138,Is the bear touching the person?,rotate,4
val_Spatial_Relation_138_shift1,val_Spatial_Relation_138,Is the bear touching the person?,shift,8
val_Spatial_Relation_138_shift2,val_Spatial_Relation_138,Is the bear touching the person?,shift,4
val_Spatial_Relation_138_bw1,val_Spatial_Relation_138,Is the bear touching the person?,bw,NA
val_Spatial_Relation_138_bw2,val_Spatial_Relation_138,Is the bear touching the person?,bw,NA
val_Spatial_Relation_139_contrast1,val_Spatial_Relation_139,Is the dining table touching the dog?,contrast,5
val_Spatial_Relation_139_contrast2,val_Spatial_Relation_139,Is the dining table touching the dog?,contrast,7
val_Spatial_Relation_139_blur1,val_Spatial_Relation_139,Is the dining table touching the dog?,blur,5
val_Spatial_Relation_139_blur2,val_Spatial_Relation_139,Is the dining table touching the dog?,blur,7
val_Spatial_Relation_139_noise1,val_Spatial_Relation_139,Is the dining table touching the dog?,noise,10
val_Spatial_Relation_139_noise2,val_Spatial_Relation_139,Is the dining table touching the dog?,noise,9
val_Spatial_Relation_139_masking1,val_Spatial_Relation_139,Is the dining table touching the dog?,masking,10
val_Spatial_Relation_139_masking2,val_Spatial_Relation_139,Is the dining table touching the dog?,masking,9
val_Spatial_Relation_139_rotate1,val_Spatial_Relation_139,Is the dining table touching the dog?,rotate,5
