idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Relation_128_blur1_rephrased2,val_Spatial_Relation_128,Does the donut sit on the dining table?,blur,8.0,val_Spatial_Relation_128_blur1
val_Spatial_Relation_128_blur1_rephrased3,val_Spatial_Relation_128,Is the donut positioned on the dining table?,blur,8.0,val_Spatial_Relation_128_blur1
val_Spatial_Relation_128_blur1_rephrased4,val_Spatial_Relation_128,Is the donut currently situated on the dining table?,blur,8.0,val_Spatial_Relation_128_blur1
val_Spatial_Relation_128_blur2_rephrased1,val_Spatial_Relation_128,Is there a donut located on the dining table?,blur,3.0,val_Spatial_Relation_128_blur2
val_Spatial_Relation_128_blur2_rephrased2,val_Spatial_Relation_128,Is the dining table currently holding a donut?,blur,3.0,val_Spatial_Relation_128_blur2
val_Spatial_Relation_128_blur2_rephrased3,val_Spatial_Relation_128,Is a donut positioned on the dining table?,blur,3.0,val_Spatial_Relation_128_blur2
val_Spatial_Relation_128_blur2_rephrased4,val_Spatial_Relation_128,Does the dining table contain a donut?,blur,3.0,val_Spatial_Relation_128_blur2
val_Spatial_Relation_128_noise1_rephrased1,val_Spatial_Relation_128,Is the donut located on the dining table?,noise,10.0,val_Spatial_Relation_128_noise1
val_Spatial_Relation_128_noise1_rephrased2,val_Spatial_Relation_128,Is there a donut situated on the dining table?,noise,10.0,val_Spatial_Relation_128_noise1
val_Spatial_Relation_128_noise1_rephrased3,val_Spatial_Relation_128,Is the dining table currently holding the donut?,noise,10.0,val_Spatial_Relation_128_noise1
val_Spatial_Relation_128_noise1_rephrased4,val_Spatial_Relation_128,Is the donut positioned on the dining table at the moment?,noise,10.0,val_Spatial_Relation_128_noise1
val_Spatial_Relation_128_noise2_rephrased1,val_Spatial_Relation_128,Is the donut currently located on the dining table?,noise,7.0,val_Spatial_Relation_128_noise2
val_Spatial_Relation_128_noise2_rephrased2,val_Spatial_Relation_128,Is there a donut sitting on the dining table?,noise,7.0,val_Spatial_Relation_128_noise2
val_Spatial_Relation_128_noise2_rephrased3,val_Spatial_Relation_128,Does the donut occupy a space on the dining table?,noise,7.0,val_Spatial_Relation_128_noise2
val_Spatial_Relation_128_noise2_rephrased4,val_Spatial_Relation_128,Is the dining table the location of the donut?,noise,7.0,val_Spatial_Relation_128_noise2
val_Spatial_Relation_128_masking1_rephrased1,val_Spatial_Relation_128,Is there a donut located on the dining table?,masking,10.0,val_Spatial_Relation_128_masking1
val_Spatial_Relation_128_masking1_rephrased2,val_Spatial_Relation_128,Is the dining table currently hosting a donut?,masking,10.0,val_Spatial_Relation_128_masking1
val_Spatial_Relation_128_masking1_rephrased3,val_Spatial_Relation_128,Is a donut placed on the dining table?,masking,10.0,val_Spatial_Relation_128_masking1
val_Spatial_Relation_128_masking1_rephrased4,val_Spatial_Relation_128,Does a donut occupy a position on the dining table?,masking,10.0,val_Spatial_Relation_128_masking1
val_Spatial_Relation_128_masking2_rephrased1,val_Spatial_Relation_128,Is there a donut located on the dining table?,masking,7.0,val_Spatial_Relation_128_masking2
val_Spatial_Relation_128_masking2_rephrased2,val_Spatial_Relation_128,Is the dining table home to a donut at the moment?,masking,7.0,val_Spatial_Relation_128_masking2
val_Spatial_Relation_128_masking2_rephrased3,val_Spatial_Relation_128,Is a donut currently sitting on the dining table?,masking,7.0,val_Spatial_Relation_128_masking2
val_Spatial_Relation_128_masking2_rephrased4,val_Spatial_Relation_128,Does the dining table contain a donut?,masking,7.0,val_Spatial_Relation_128_masking2
val_Spatial_Relation_128_rotate1_rephrased1,val_Spatial_Relation_128,Is the donut located on the dining table?,rotate,8.0,val_Spatial_Relation_128_rotate1
val_Spatial_Relation_128_rotate1_rephrased2,val_Spatial_Relation_128,Is there a donut situated on the dining table?,rotate,8.0,val_Spatial_Relation_128_rotate1
val_Spatial_Relation_128_rotate1_rephrased3,val_Spatial_Relation_128,Does the dining table have a donut on it?,rotate,8.0,val_Spatial_Relation_128_rotate1
val_Spatial_Relation_128_rotate1_rephrased4,val_Spatial_Relation_128,Is the dining table where the donut is positioned?,rotate,8.0,val_Spatial_Relation_128_rotate1
val_Spatial_Relation_128_rotate2_rephrased1,val_Spatial_Relation_128,Is there a donut located on the dining table?,rotate,3.0,val_Spatial_Relation_128_rotate2
val_Spatial_Relation_128_rotate2_rephrased2,val_Spatial_Relation_128,Does a donut currently sit on the dining table?,rotate,3.0,val_Spatial_Relation_128_rotate2
val_Spatial_Relation_128_rotate2_rephrased3,val_Spatial_Relation_128,Is a donut positioned on the dining table?,rotate,3.0,val_Spatial_Relation_128_rotate2
val_Spatial_Relation_128_rotate2_rephrased4,val_Spatial_Relation_128,Is the dining table where the donut is currently placed?,rotate,3.0,val_Spatial_Relation_128_rotate2
val_Spatial_Relation_128_shift1_rephrased1,val_Spatial_Relation_128,Is the donut located on the dining table?,shift,8.0,val_Spatial_Relation_128_shift1
val_Spatial_Relation_128_shift1_rephrased2,val_Spatial_Relation_128,Is there a donut situated on the dining table?,shift,8.0,val_Spatial_Relation_128_shift1
val_Spatial_Relation_128_shift1_rephrased3,val_Spatial_Relation_128,Does the donut occupy a position on the dining table?,shift,8.0,val_Spatial_Relation_128_shift1
val_Spatial_Relation_128_shift1_rephrased4,val_Spatial_Relation_128,Is the dining table currently housing the donut?,shift,8.0,val_Spatial_Relation_128_shift1
val_Spatial_Relation_128_shift2_rephrased1,val_Spatial_Relation_128,Is there a donut located on the dining table?,shift,3.0,val_Spatial_Relation_128_shift2
val_Spatial_Relation_128_shift2_rephrased2,val_Spatial_Relation_128,Does the dining table have a donut placed on it?,shift,3.0,val_Spatial_Relation_128_shift2
val_Spatial_Relation_128_shift2_rephrased3,val_Spatial_Relation_128,Is a donut present on the dining table?,shift,3.0,val_Spatial_Relation_128_shift2
val_Spatial_Relation_128_shift2_rephrased4,val_Spatial_Relation_128,Is the dining table where the donut is located?,shift,3.0,val_Spatial_Relation_128_shift2
val_Spatial_Relation_128_bw1_rephrased1,val_Spatial_Relation_128,Is the donut located on the dining table?,bw,,val_Spatial_Relation_128_bw1
val_Spatial_Relation_128_bw1_rephrased2,val_Spatial_Relation_128,Is there a donut situated on the dining table?,bw,,val_Spatial_Relation_128_bw1
val_Spatial_Relation_128_bw1_rephrased3,val_Spatial_Relation_128,Is the dining table where the donut is placed?,bw,,val_Spatial_Relation_128_bw1
val_Spatial_Relation_128_bw1_rephrased4,val_Spatial_Relation_128,Is the donut currently positioned on the dining table?,bw,,val_Spatial_Relation_128_bw1
val_Spatial_Relation_128_bw2_rephrased1,val_Spatial_Relation_128,Is there a donut located on the dining table?,bw,,val_Spatial_Relation_128_bw2
val_Spatial_Relation_128_bw2_rephrased2,val_Spatial_Relation_128,Is the dining table where the donut is situated?,bw,,val_Spatial_Relation_128_bw2
val_Spatial_Relation_128_bw2_rephrased3,val_Spatial_Relation_128,Does the donut have a position on the dining table?,bw,,val_Spatial_Relation_128_bw2
val_Spatial_Relation_128_bw2_rephrased4,val_Spatial_Relation_128,Is the dining table where you can find the donut?,bw,,val_Spatial_Relation_128_bw2
val_Spatial_Relation_129_contrast1_rephrased1,val_Spatial_Relation_129,Is the sandwich located underneath the bowl?,contrast,7.0,val_Spatial_Relation_129_contrast1
val_Spatial_Relation_129_contrast1_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,contrast,7.0,val_Spatial_Relation_129_contrast1
val_Spatial_Relation_129_contrast1_rephrased3,val_Spatial_Relation_129,Is the sandwich below the bowl?,contrast,7.0,val_Spatial_Relation_129_contrast1
val_Spatial_Relation_129_contrast1_rephrased4,val_Spatial_Relation_129,Is the bowl situated on top of the sandwich?,contrast,7.0,val_Spatial_Relation_129_contrast1
val_Spatial_Relation_129_contrast2_rephrased1,val_Spatial_Relation_129,Is the sandwich under the bowl?,contrast,5.0,val_Spatial_Relation_129_contrast2
val_Spatial_Relation_129_contrast2_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,contrast,5.0,val_Spatial_Relation_129_contrast2
val_Spatial_Relation_129_contrast2_rephrased3,val_Spatial_Relation_129,Is the sandwich located below the bowl?,contrast,5.0,val_Spatial_Relation_129_contrast2
val_Spatial_Relation_129_contrast2_rephrased4,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,contrast,5.0,val_Spatial_Relation_129_contrast2
val_Spatial_Relation_129_blur1_rephrased1,val_Spatial_Relation_129,Is the sandwich underneath the bowl?,blur,7.0,val_Spatial_Relation_129_blur1
val_Spatial_Relation_129_blur1_rephrased2,val_Spatial_Relation_129,Is the bowl placed on top of the sandwich?,blur,7.0,val_Spatial_Relation_129_blur1
val_Spatial_Relation_129_blur1_rephrased3,val_Spatial_Relation_129,Is the sandwich covered by the bowl?,blur,7.0,val_Spatial_Relation_129_blur1
val_Spatial_Relation_129_blur1_rephrased4,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,blur,7.0,val_Spatial_Relation_129_blur1
val_Spatial_Relation_129_blur2_rephrased1,val_Spatial_Relation_129,Is the sandwich beneath the bowl?,blur,5.0,val_Spatial_Relation_129_blur2
val_Spatial_Relation_129_blur2_rephrased2,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,blur,5.0,val_Spatial_Relation_129_blur2
val_Spatial_Relation_129_blur2_rephrased3,val_Spatial_Relation_129,Is the sandwich positioned underneath the bowl?,blur,5.0,val_Spatial_Relation_129_blur2
val_Spatial_Relation_129_blur2_rephrased4,val_Spatial_Relation_129,Is the bowl placed over the top of the sandwich?,blur,5.0,val_Spatial_Relation_129_blur2
val_Spatial_Relation_129_noise1_rephrased1,val_Spatial_Relation_129,Is the sandwich underneath the bowl?,noise,10.0,val_Spatial_Relation_129_noise1
val_Spatial_Relation_129_noise1_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,noise,10.0,val_Spatial_Relation_129_noise1
val_Spatial_Relation_129_noise1_rephrased3,val_Spatial_Relation_129,Is the sandwich located under the bowl?,noise,10.0,val_Spatial_Relation_129_noise1
val_Spatial_Relation_129_noise1_rephrased4,val_Spatial_Relation_129,Is the bowl placed on top of the sandwich?,noise,10.0,val_Spatial_Relation_129_noise1
val_Spatial_Relation_129_noise2_rephrased1,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,noise,8.0,val_Spatial_Relation_129_noise2
val_Spatial_Relation_129_noise2_rephrased2,val_Spatial_Relation_129,Is the sandwich located under the bowl?,noise,8.0,val_Spatial_Relation_129_noise2
val_Spatial_Relation_129_noise2_rephrased3,val_Spatial_Relation_129,Is the bowl situated on top of the sandwich?,noise,8.0,val_Spatial_Relation_129_noise2
val_Spatial_Relation_129_noise2_rephrased4,val_Spatial_Relation_129,Is the bowl placed above the sandwich?,noise,8.0,val_Spatial_Relation_129_noise2
val_Spatial_Relation_129_masking1_rephrased1,val_Spatial_Relation_129,Is the sandwich underneath the bowl?,masking,10.0,val_Spatial_Relation_129_masking1
val_Spatial_Relation_129_masking1_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,masking,10.0,val_Spatial_Relation_129_masking1
val_Spatial_Relation_129_masking1_rephrased3,val_Spatial_Relation_129,Is the sandwich located under the bowl?,masking,10.0,val_Spatial_Relation_129_masking1
val_Spatial_Relation_129_masking1_rephrased4,val_Spatial_Relation_129,Is the bowl situated over the sandwich?,masking,10.0,val_Spatial_Relation_129_masking1
val_Spatial_Relation_129_masking2_rephrased1,val_Spatial_Relation_129,Is the sandwich being covered by the bowl?,masking,8.0,val_Spatial_Relation_129_masking2
val_Spatial_Relation_129_masking2_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,masking,8.0,val_Spatial_Relation_129_masking2
val_Spatial_Relation_129_masking2_rephrased3,val_Spatial_Relation_129,Is the sandwich located underneath the bowl?,masking,8.0,val_Spatial_Relation_129_masking2
val_Spatial_Relation_129_masking2_rephrased4,val_Spatial_Relation_129,Is the bowl placed on top of the sandwich?,masking,8.0,val_Spatial_Relation_129_masking2
val_Spatial_Relation_129_rotate1_rephrased1,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,rotate,7.0,val_Spatial_Relation_129_rotate1
val_Spatial_Relation_129_rotate1_rephrased2,val_Spatial_Relation_129,Is the sandwich located below the bowl?,rotate,7.0,val_Spatial_Relation_129_rotate1
val_Spatial_Relation_129_rotate1_rephrased3,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,rotate,7.0,val_Spatial_Relation_129_rotate1
val_Spatial_Relation_129_rotate1_rephrased4,val_Spatial_Relation_129,Is the bowl placed higher than the sandwich?,rotate,7.0,val_Spatial_Relation_129_rotate1
val_Spatial_Relation_129_rotate2_rephrased1,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,rotate,5.0,val_Spatial_Relation_129_rotate2
val_Spatial_Relation_129_rotate2_rephrased2,val_Spatial_Relation_129,Is the bowl located directly over the sandwich?,rotate,5.0,val_Spatial_Relation_129_rotate2
val_Spatial_Relation_129_rotate2_rephrased3,val_Spatial_Relation_129,Is the sandwich underneath the bowl?,rotate,5.0,val_Spatial_Relation_129_rotate2
val_Spatial_Relation_129_rotate2_rephrased4,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,rotate,5.0,val_Spatial_Relation_129_rotate2
val_Spatial_Relation_129_shift1_rephrased1,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,shift,7.0,val_Spatial_Relation_129_shift1
val_Spatial_Relation_129_shift1_rephrased2,val_Spatial_Relation_129,Is the bowl located directly above the sandwich?,shift,7.0,val_Spatial_Relation_129_shift1
val_Spatial_Relation_129_shift1_rephrased3,val_Spatial_Relation_129,Is the sandwich underneath the bowl?,shift,7.0,val_Spatial_Relation_129_shift1
val_Spatial_Relation_129_shift1_rephrased4,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,shift,7.0,val_Spatial_Relation_129_shift1
val_Spatial_Relation_129_shift2_rephrased1,val_Spatial_Relation_129,Is the sandwich under the bowl?,shift,5.0,val_Spatial_Relation_129_shift2
val_Spatial_Relation_129_shift2_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,shift,5.0,val_Spatial_Relation_129_shift2
val_Spatial_Relation_129_shift2_rephrased3,val_Spatial_Relation_129,Is the sandwich located underneath the bowl?,shift,5.0,val_Spatial_Relation_129_shift2
val_Spatial_Relation_129_shift2_rephrased4,val_Spatial_Relation_129,Is the bowl placed on top of the sandwich?,shift,5.0,val_Spatial_Relation_129_shift2
val_Spatial_Relation_129_bw1_rephrased1,val_Spatial_Relation_129,Is the sandwich underneath the bowl?,bw,,val_Spatial_Relation_129_bw1
val_Spatial_Relation_129_bw1_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,bw,,val_Spatial_Relation_129_bw1
val_Spatial_Relation_129_bw1_rephrased3,val_Spatial_Relation_129,Is the sandwich located below the bowl?,bw,,val_Spatial_Relation_129_bw1
val_Spatial_Relation_129_bw1_rephrased4,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,bw,,val_Spatial_Relation_129_bw1
val_Spatial_Relation_129_bw2_rephrased1,val_Spatial_Relation_129,Is the sandwich located underneath the bowl?,bw,,val_Spatial_Relation_129_bw2
val_Spatial_Relation_129_bw2_rephrased2,val_Spatial_Relation_129,Is the bowl positioned above the sandwich?,bw,,val_Spatial_Relation_129_bw2
val_Spatial_Relation_129_bw2_rephrased3,val_Spatial_Relation_129,Is the sandwich placed below the bowl?,bw,,val_Spatial_Relation_129_bw2
val_Spatial_Relation_129_bw2_rephrased4,val_Spatial_Relation_129,Is the bowl situated above the sandwich?,bw,,val_Spatial_Relation_129_bw2
