question,id,audio_path,optionA,optionB,optionC,optionD,correct,source_wavs,source_categories,orig_idx,idx
What is the count of different sound sources in this audio clip?,179,audios/179.wav,3,4,5,6,B,"['/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/2-78562-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-61212-A-32.wav']","['washing_machine', 'clock_alarm', 'washing_machine', 'coughing', 'keyboard_typing']",179,179_rephrased7
How many distinct sound sources can be identified in this audio recording?,179,audios/179.wav,3,4,5,6,B,"['/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/2-78562-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-61212-A-32.wav']","['washing_machine', 'clock_alarm', 'washing_machine', 'coughing', 'keyboard_typing']",179,179_rephrased8
How many separate sound sources are audible in this audio clip?,179,audios/179.wav,3,4,5,6,B,"['/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/2-78562-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-61212-A-32.wav']","['washing_machine', 'clock_alarm', 'washing_machine', 'coughing', 'keyboard_typing']",179,179_rephrased9
What number of different sound sources can be heard in this audio recording?,179,audios/179.wav,3,4,5,6,B,"['/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/2-78562-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/3-156393-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-61212-A-32.wav']","['washing_machine', 'clock_alarm', 'washing_machine', 'coughing', 'keyboard_typing']",179,179_rephrased10
How many distinct sound sources are present in the given audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased1
What is the total count of distinct sound sources within the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased2
What number of distinct sound sources can be identified in the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased3
How many different sound sources are contained in the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased4
What is the quantity of distinct sound sources found in the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased5
What number of distinct sound sources exist in the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased6
How many separate sound sources can be distinguished in the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased7
What is the count of distinct sound sources that can be heard in the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased8
What is the number of distinct sound sources present throughout the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased9
What quantity of distinct sound sources are present in the audio file?,180,audios/180.wav,1,3,2,0,A,"['/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54505-A-21.wav']","['sneezing', 'sneezing', 'sneezing', 'sneezing']",180,180_rephrased10
What is the total count of distinct sounds in this audio recording?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased1
How many different types of sound can be heard in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased2
Can you identify the number of distinct sounds in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased3
How many distinct sounds are present in the audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased4
What is the total number of unique sounds in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased5
How many different sound types are there in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased6
Can you determine the number of unique sounds in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased7
What is the count of distinct sound types in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased8
How many different sounds are present in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased9
How many unique sound types are found in this audio?,182,audios/182.wav,0,2,1,3,C,"['/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218199-A-35.wav']","['washing_machine', 'washing_machine', 'washing_machine']",182,182_rephrased10
What is the total number of distinct sound sources present in this audio clip?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased1
How many different sound sources can be heard in this clip?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased2
What is the count of various sound sources within this audio recording?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased3
Can you determine the number of unique sound sources in this audio clip?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased4
What is the total number of sound sources that are distinct in this clip?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased5
Identify the number of different sound sources that can be detected in this audio.,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased6
How many distinct sound sources are there in this audio recording?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased7
What is the count of separate sound sources in this audio clip?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased8
Can you count the number of unique sound sources in this audio?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased9
What is the total count of different sound sources in this audio clip?,183,audios/183.wav,0,1,2,3,B,"['/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav', '/home/data/ESC-50/ESC-50-master/audio/2-104475-A-37.wav']","['clock_alarm', 'clock_alarm', 'clock_alarm']",183,183_rephrased10
What is the total count of distinct sounds present in this audio recording?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased1
What is the overall number of different sounds that can be heard in this audio?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased2
What is the total number of distinct sound occurrences in this audio?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased3
How many distinct sounds are there in this audio recording?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased4
What is the total count of unique sound frequencies in this audio?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased5
What is the overall number of different sound types present in this audio?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased6
What is the total number of distinct sound patterns in this audio?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased7
What is the total count of unique sound waves in this audio?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased8
What is the total number of different sound units in this audio?,184,audios/184.wav,1,0,2,3,A,"['/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156999-D-19.wav']","['thunderstorm', 'thunderstorm']",184,184_rephrased9
What is the total count of unique sound categories present in this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased1
How many different sound categories can be identified within this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased2
What is the number of distinct sound categories found in this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased3
Can you tell me the total number of distinct sound categories in this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased4
How many distinct sound categories exist in this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased5
What is the count of different sound categories within this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased6
How many unique sound categories are present in this audio file's sound profile?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased7
What is the number of distinct sound categories that can be found in this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased8
How many different sound categories can be distinguished in this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased9
What is the total number of sound categories that are distinct in this audio file?,185,audios/185.wav,0,1,3,2,B,"['/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157611-B-41.wav']","['chainsaw', 'chainsaw']",185,185_rephrased10
What is the total count of distinct sound sources present in the audio?,187,audios/187.wav,3,2,0,1,D,"['/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav']","['toilet_flush', 'toilet_flush']",187,187_rephrased1
How many different sound sources are embedded in the audio file?,187,audios/187.wav,3,2,0,1,D,"['/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav']","['toilet_flush', 'toilet_flush']",187,187_rephrased2
Can you tell me the number of separate sound sources that are included in the audio?,187,audios/187.wav,3,2,0,1,D,"['/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav']","['toilet_flush', 'toilet_flush']",187,187_rephrased3
How many distinct sound sources are part of the audio?,187,audios/187.wav,3,2,0,1,D,"['/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-54752-A-18.wav']","['toilet_flush', 'toilet_flush']",187,187_rephrased4
